seed,training patients,testing patients,final features,train C-index,test C-index,train pvalue,test pvalue,perturbation training outcome,perturbation testing outcome,robustness train ICC,robustness test ICC,train perturbed C-index,test perturbed C-index,train perturbed p value,test perturbed p value
,,,,,,,,0.6378992033524873,5.353114992126067,,,,,,
,,,,,,,,0.5813279327422418,4.489365863283402,,,,,,
,,,,,,,,0.5367207237060632,5.079021504057438,,,,,,
,,,,,,,,0.4462153048805815,5.3048696065850045,,,,,,
,,,,,,,,0.6302019805199286,4.5413037254387945,,,,,,
,,,,,,,,0.4474535871514782,4.755190937750064,,,,,,
,,,,,,,,0.5219066953428639,4.924341685472693,,,,,,
,,,,,,,,0.3879176309772672,5.461925943032171,,,,,,
,,,,,,,,0.3658577994790505,4.9699179132005495,,,,,,
,,,,,,,,0.5117823570617777,4.045558675222601,,,,,,
,,,,,,,,0.4688855270504645,5.819909661809817,,,,,,
,,,,,,,,0.40987113529394426,4.597488405190702,,,,,,
,,,,,,,,0.44798849084603776,4.435921631130524,,,,,,
,,,,,,,,0.5857404100695491,4.426839359556198,,,,,,
,,,,,,,,0.5984716390870995,6.139676224164779,,,,,,
,,,,,,,,0.5687841745956561,4.911020023538911,,,,,,
,,,,,,,,0.5523504521661691,5.114410335366973,,,,,,
,,,,,,,,0.48609447830160746,4.618563049304639,,,,,,
,,,,,,,,0.6164828675789603,4.871789809615935,,,,,,
,,,,,,,,0.4409460224025246,5.411438993451405,,,,,,
,,,,,,,,0.5934128165090101,5.084386917178353,,,,,,
,,,,,,,,0.5829394328614859,5.33908647894968,,,,,,
,,,,,,,,1.2716831951165641,2.4181015602475533,,,,,,
,,,,,,,,1.5260946253995895,2.077404590468113,,,,,,
,,,,,,,,1.406112491158346,2.305892861718723,,,,,,
,,,,,,,,1.5201813895219662,2.368932544373706,,,,,,
,,,,,,,,1.341263229937362,2.3004946395098367,,,,,,
,,,,,,,,1.3497268499646622,2.314228328841915,,,,,,
,,,,,,,,1.510703928369674,2.489129280076959,,,,,,
,,,,,,,,1.5014518375148311,2.605295975497772,,,,,,
,,,,,,,,1.6456480827078885,2.4526529916331414,,,,,,
,,,,,,,,1.61328639461125,2.578668903902714,,,,,,
,,,,,,,,1.3752656798263008,2.323390179132951,,,,,,
,,,,,,,,1.5088666130013153,2.676339202949922,,,,,,
,,,,,,,,1.3541834817147844,2.405234286448588,,,,,,
,,,,,,,,1.3210640460405396,2.2664042753408093,,,,,,
,,,,,,,,1.4276530068996591,2.5460958466850276,,,,,,
,,,,,,,,1.2031384848948068,2.700916226914918,,,,,,
,,,,,,,,1.3097142644847466,2.2312129160755196,,,,,,
,,,,,,,,1.7017099302083123,2.2943929785383355,,,,,,
,,,,,,,,1.3652246054251957,2.2340172765263233,,,,,,
,,,,,,,,1.2974929953661232,2.351764620256618,,,,,,
,,,,,,,,1.4835417530734996,2.0164059341479033,,,,,,
,,,,,,,,1.347581447408764,2.218319971689274,,,,,,
,,,,,,,,1.5145899132429188,2.20224443311633,,,,,,
,,,,,,,,1.5711862612075576,2.6698776505128925,,,,,,
,,,,,,,,1.428623690377247,2.276929192301258,,,,,,
,,,,,,,,1.2688242199769741,2.4136759617881682,,,,,,
,,,,,,,,1.4054254166638827,2.136866610042486,,,,,,
,,,,,,,,1.713917891005724,2.45096547372394,,,,,,
,,,,,,,,1.084751163915992,2.200088245479731,,,,,,
,,,,,,,,1.514286425452362,2.5129050694897206,,,,,,
,,,,,,,,1.56979758801136,2.379049328941867,,,,,,
,,,,,,,,1.285337630242265,2.3463976538207425,,,,,,
,,,,,,,,1.4259444573599946,2.289720904751439,,,,,,
,,,,,,,,1.4375808059978161,2.142687193045055,,,,,,
,,,,,,,,1.6110107431995815,2.671752200983745,,,,,,
,,,,,,,,1.5630756500947984,2.6685435095337993,,,,,,
,,,,,,,,1.6381073520516565,2.496675684260928,,,,,,
,,,,,,,,1.356106908684464,2.2996764259630194,,,,,,
,,,,,,,,1.5859277179298408,2.4695478274423817,,,,,,
,,,,,,,,1.8907710651222995,2.7363292662223335,,,,,,
,,,,,,,,1.2780896090899132,2.4719964616046806,,,,,,
,,,,,,,,1.3114112233130872,2.3259873867680856,,,,,,
,,,,,,,,1.5643903221564872,2.356239639305837,,,,,,
,,,,,,,,1.3603369679848452,2.192203254832684,,,,,,
,,,,,,,,1.2579653083282856,2.2910107426189477,,,,,,
,,,,,,,,1.1637963388249197,2.229593297549778,,,,,,
,,,,,,,,1.4569437977515454,2.5045481568264445,,,,,,
,,,,,,,,1.397445817266814,2.808449690599272,,,,,,
,,,,,,,,1.468677763816095,2.5186974483160975,,,,,,
,,,,,,,,1.262218198366638,2.235442994179778,,,,,,
,,,,,,,,1.719651873652443,2.2516707372691145,,,,,,
,,,,,,,,1.6576666228208201,2.5379235479260056,,,,,,
,,,,,,,,1.2716856998741584,2.3596495951002994,,,,,,
,,,,,,,,1.7109165045743011,2.0773584984807365,,,,,,
,,,,,,,,1.2074727657102815,2.29571513740102,,,,,,
,,,,,,,,1.6239902260160815,2.6079025128754525,,,,,,
,,,,,,,,1.5890615215553028,2.5532700116352247,,,,,,
,,,,,,,,1.2134104400276242,2.105309054046532,,,,,,
,,,,,,,,1.5403538180545238,2.5946943115482126,,,,,,
,,,,,,,,1.2812042028434134,2.532942824246722,,,,,,
,,,,,,,,1.57121651553835,1.4015655385501882,,,,,,
,,,,,,,,1.5943466122795593,1.1649384520877235,,,,,,
,,,,,,,,1.7281096543987227,1.114606976499587,,,,,,
,,,,,,,,1.8572614349025631,1.084037117580852,,,,,,
,,,,,,,,1.8012442631700698,1.406277627310613,,,,,,
,,,,,,,,1.5339908015494614,1.1448210492338138,,,,,,
,,,,,,,,1.9303501795472113,1.0258357703505483,,,,,,
,,,,,,,,1.826578437135892,1.4726141287378747,,,,,,
,,,,,,,,1.7422313318504286,1.062693437576269,,,,,,
,,,,,,,,2.010111934443994,1.4105442410317828,,,,,,
,,,,,,,,2.0111563943104045,1.3638744075958598,,,,,,
,,,,,,,,1.7339855590212288,1.1737776617287086,,,,,,
,,,,,,,,1.8619305854642008,1.3768327646884455,,,,,,
,,,,,,,,1.9937619462957987,1.234950106686275,,,,,,
,,,,,,,,1.8799677351654913,1.3324615537472924,,,,,,
,,,,,,,,1.8992586292027522,1.3273942279607507,,,,,,
,,,,,,,,1.7648434374958168,1.1508442687192335,,,,,,
,,,,,,,,1.7157344845059015,1.3997230015678974,,,,,,
,,,,,,,,1.7507650215788386,1.2332783468834492,,,,,,
,,,,,,,,2.166582144031715,1.3989982454419563,,,,,,
,,,,,,,,1.7099996900020304,1.3050885711866482,,,,,,
,,,,,,,,2.1620597960068073,1.1321596080205156,,,,,,
,,,,,,,,1.7863035718503786,1.2685222613937657,,,,,,
,,,,,,,,1.6635843783931452,1.2670805608267235,,,,,,
,,,,,,,,1.8381909137877916,1.1770955160564156,,,,,,
,,,,,,,,2.0394685335510045,1.220529005893788,,,,,,
,,,,,,,,2.045359812641218,1.2832235984101252,,,,,,
,,,,,,,,2.0588563794871955,1.026657478537458,,,,,,
,,,,,,,,2.0692756346742804,1.2437987155884491,,,,,,
,,,,,,,,1.7981901687728907,1.2484436956211047,,,,,,
,,,,,,,,1.8957359033817376,1.396470428683088,,,,,,
,,,,,,,,1.8181931314271536,1.408049568979603,,,,,,
,,,,,,,,1.8404188202766871,0.9407848882052838,,,,,,
,,,,,,,,2.1325749826321747,1.1750513447041842,,,,,,
,,,,,,,,1.779844031685703,1.144426753400571,,,,,,
,,,,,,,,1.9433814322038823,1.1963475316589003,,,,,,
,,,,,,,,1.8931294606160647,1.152427617757458,,,,,,
,,,,,,,,2.0681965767041195,1.2551541639131476,,,,,,
,,,,,,,,1.9341798831489458,1.358046840721678,,,,,,
,,,,,,,,1.749140576868773,1.171533407732999,,,,,,
,,,,,,,,1.9252987550763778,1.145686387889747,,,,,,
,,,,,,,,1.8520217818020819,1.0785793328780269,,,,,,
,,,,,,,,1.5504740075201855,1.0442824046845174,,,,,,
,,,,,,,,1.4412013886758979,1.1974953267288653,,,,,,
,,,,,,,,1.6510324521019732,1.3167777906602638,,,,,,
,,,,,,,,1.5192510946109894,1.0395062471093741,,,,,,
,,,,,,,,2.0071542197800505,1.0435819014200356,,,,,,
,,,,,,,,1.8722238204508015,1.1831352951043406,,,,,,
,,,,,,,,1.678265131717069,1.1961326062632465,,,,,,
,,,,,,,,1.8261368571850485,0.9956530713038341,,,,,,
,,,,,,,,1.9313990367083105,1.3112620224012987,,,,,,
,,,,,,,,1.791234223940775,1.2930028233139577,,,,,,
,,,,,,,,1.888193312639252,1.0386239923931164,,,,,,
,,,,,,,,1.8557194787228042,1.2007443567827214,,,,,,
,,,,,,,,1.6961603877575138,1.0846941896743327,,,,,,
,,,,,,,,1.783517712752063,1.0118018132617548,,,,,,
,,,,,,,,1.7938421215219178,1.28179733190694,,,,,,
,,,,,,,,1.7579761872193265,1.0402623839842062,,,,,,
,,,,,,,,2.089751529946998,1.3076860516778566,,,,,,
,,,,,,,,1.969840009029444,1.213191450738485,,,,,,
,,,,,,,,0.5835541248258411,1.252783691658944,,,,,,
,,,,,,,,0.5612878984722891,1.1389870689745474,,,,,,
,,,,,,,,0.6265668118905322,1.0865860057196564,,,,,,
,,,,,,,,0.6153635108146812,1.187407935307968,,,,,,
,,,,,,,,0.4694215081536567,1.505390209995252,,,,,,
,,,,,,,,0.6175002409818084,1.4117322859722619,,,,,,
,,,,,,,,0.6527552386866257,1.2898450242336692,,,,,,
,,,,,,,,0.6564595857587785,1.1707793263991322,,,,,,
,,,,,,,,0.6435634546491245,1.05604003583753,,,,,,
,,,,,,,,0.6881178199116449,1.2351400603061102,,,,,,
,,,,,,,,0.6883443144489136,1.289323693832692,,,,,,
,,,,,,,,0.6160346990910238,1.3113601215312711,,,,,,
,,,,,,,,0.7270526483148358,1.1959258774099282,,,,,,
,,,,,,,,0.6203451294418486,1.2519803478798979,,,,,,
,,,,,,,,0.5639669689371437,1.3747340072351575,,,,,,
,,,,,,,,0.560382708448058,1.2157596550113055,,,,,,
,,,,,,,,0.6456692554464789,1.3676933303180254,,,,,,
,,,,,,,,0.6807931220600614,1.3672263962566829,,,,,,
,,,,,,,,0.7608390290902977,1.4006642879495765,,,,,,
,,,,,,,,0.601956677877729,1.3723719331747488,,,,,,
,,,,,,,,0.613165706041847,1.1350172256927373,,,,,,
,,,,,,,,0.5267108118457998,1.3078675148184604,,,,,,
,,,,,,,,0.6568438972820088,1.1122636237846912,,,,,,
,,,,,,,,0.5501737833278764,1.183616675345931,,,,,,
,,,,,,,,0.5688099765335897,1.3088332753995338,,,,,,
,,,,,,,,0.6080726747170064,1.260938481796289,,,,,,
,,,,,,,,0.6713884380064098,1.3238640480904327,,,,,,
,,,,,,,,0.6701460981647593,1.1448625385882891,,,,,,
,,,,,,,,0.6308928259234935,1.296963289054445,,,,,,
,,,,,,,,0.6839760072086674,1.1009898450125188,,,,,,
,,,,,,,,0.6507263367648326,1.3241473182311354,,,,,,
,,,,,,,,0.5690750269196481,1.1326734251413768,,,,,,
,,,,,,,,0.6968368024431387,1.4385058963910706,,,,,,
,,,,,,,,0.5921385106828434,1.4325034140262534,,,,,,
,,,,,,,,0.718650937676539,1.2546713819715511,,,,,,
,,,,,,,,0.6188893564495855,1.2151580849973849,,,,,,
,,,,,,,,0.6431303324830404,1.3972627339217243,,,,,,
,,,,,,,,0.6221305221407132,1.214730409667328,,,,,,
,,,,,,,,0.682600874278843,1.3169133507243673,,,,,,
,,,,,,,,0.6352776046113022,1.192766420058893,,,,,,
,,,,,,,,0.6085673555400114,1.1742621325859428,,,,,,
,,,,,,,,0.6308720493526196,1.1891294435280102,,,,,,
,,,,,,,,0.5656617740713408,1.2375672733125103,,,,,,
,,,,,,,,0.6344971574316893,1.144243302883865,,,,,,
,,,,,,,,0.49356926819947533,1.2875738498686613,,,,,,
,,,,,,,,0.49884726162006354,1.3399652942398308,,,,,,
,,,,,,,,0.49967481367185024,1.272941708678749,,,,,,
,,,,,,,,0.7211629315985247,1.0836517441567857,,,,,,
,,,,,,,,0.6139551250579904,1.2175250680123058,,,,,,
,,,,,,,,0.6741418134004069,1.3756211523368458,,,,,,
,,,,,,,,0.6668929144206878,1.1057121508815777,,,,,,
,,,,,,,,0.6603215579362116,1.1373411183837945,,,,,,
,,,,,,,,0.7133705129383044,1.185884888064562,,,,,,
,,,,,,,,0.6074117702736189,1.2246113146896138,,,,,,
,,,,,,,,0.5712160526391395,1.306005246016385,,,,,,
,,,,,,,,0.6219536188459025,1.3294040288380642,,,,,,
,,,,,,,,0.6889267412467901,1.2389465791326089,,,,,,
,,,,,,,,0.6389157046126943,1.2839884258811853,,,,,,
,,,,,,,,0.6460521558804555,1.3156638531202602,,,,,,
,,,,,,,,0.6582922345537592,1.6150056666827404,,,,,,
,,,,,,,,0.29501107304011703,2.9489472622707424,,,,,,
,,,,,,,,0.26128648743244853,2.8818997368886747,,,,,,
,,,,,,,,0.31692065959376,3.002008795151967,,,,,,
,,,,,,,,0.3436376193381418,3.470791337565373,,,,,,
,,,,,,,,0.3184776359249302,3.015139648028298,,,,,,
,,,,,,,,0.3178065291908248,3.4419090298245485,,,,,,
,,,,,,,,0.2940187741765139,3.486661200037365,,,,,,
,,,,,,,,0.3468701941469684,3.2432055621736873,,,,,,
,,,,,,,,0.2829830951814363,2.989013347227182,,,,,,
,,,,,,,,0.34400375834641633,3.542318217008787,,,,,,
,,,,,,,,0.3526375910857787,3.2969444502447605,,,,,,
,,,,,,,,0.36233205419117054,3.5809040252159954,,,,,,
,,,,,,,,0.3035950610302698,2.9631327602908932,,,,,,
,,,,,,,,0.34829817439323535,3.1556550762618656,,,,,,
,,,,,,,,0.32982802169279923,3.592403709115104,,,,,,
,,,,,,,,0.3503675179606629,3.231431406476596,,,,,,
,,,,,,,,0.3448785185860911,3.427867589743766,,,,,,
,,,,,,,,0.3747135786967522,2.969508512047992,,,,,,
,,,,,,,,0.31099903457108863,3.1867762418150956,,,,,,
,,,,,,,,0.3658127409904724,3.403623673121439,,,,,,
,,,,,,,,0.28642474122587663,2.9378314075634346,,,,,,
,,,,,,,,0.26716912061973463,2.9844675842372226,,,,,,
,,,,,,,,0.2521925620715775,3.112100471868566,,,,,,
,,,,,,,,0.3084828567436551,3.488684251609734,,,,,,
,,,,,,,,0.300687191871131,2.8935376050715713,,,,,,
,,,,,,,,0.32259372885785104,2.887466890062108,,,,,,
,,,,,,,,0.31290304148152975,3.0832238131095453,,,,,,
,,,,,,,,0.3510781438308314,3.5347536116652924,,,,,,
,,,,,,,,0.3031464190099517,2.962294232679773,,,,,,
,,,,,,,,0.29135946842559146,2.9557791845263095,,,,,,
,,,,,,,,0.3490537249370674,3.356371408911717,,,,,,
,,,,,,,,0.31450292937003227,3.4700140435691216,,,,,,
,,,,,,,,0.3087427446354323,3.3491900057243225,,,,,,
,,,,,,,,0.2919304279696824,3.1894619667955246,,,,,,
,,,,,,,,0.2954427322418611,3.4351332712503453,,,,,,
,,,,,,,,0.3253500344989738,3.375898921076784,,,,,,
,,,,,,,,0.34872207538192146,3.2865461312892323,,,,,,
,,,,,,,,0.3432937789700739,3.4434111703423627,,,,,,
,,,,,,,,0.3843731153462604,3.5507437359148337,,,,,,
,,,,,,,,0.3567436404300839,3.3153338525866323,,,,,,
,,,,,,,,0.23211026480011382,3.1757155416444247,,,,,,
,,,,,,,,0.26122290730759784,3.035987848940214,,,,,,
,,,,,,,,0.3008206611579999,3.2141902685443844,,,,,,
,,,,,,,,0.31101009104883603,2.836806888924277,,,,,,
,,,,,,,,0.2914571205642802,3.1243800789349514,,,,,,
,,,,,,,,0.32389261605976893,3.466466208788673,,,,,,
,,,,,,,,0.26078348300612103,3.2355311482586884,,,,,,
,,,,,,,,0.3266014865736743,3.2012738203036823,,,,,,
,,,,,,,,0.3299195160677878,3.2492558502632725,,,,,,
,,,,,,,,0.40113153220552483,2.933738868587249,,,,,,
,,,,,,,,0.33890174998499023,3.386641975466568,,,,,,
,,,,,,,,0.33830687767028433,3.474397378631329,,,,,,
,,,,,,,,0.3217274669354799,3.3821130596490447,,,,,,
,,,,,,,,0.298695817698418,3.2446808257173463,,,,,,
,,,,,,,,0.386032688234841,3.1384882260583935,,,,,,
,,,,,,,,0.3704303683835401,3.421107102186348,,,,,,
,,,,,,,,0.32112763861326665,3.478018554316845,,,,,,
,,,,,,,,0.28946019590732036,3.2658815088895277,,,,,,
,,,,,,,,0.3531035156879878,3.5671596687459575,,,,,,
,,,,,,,,0.388600190245239,3.47841336192084,,,,,,
,,,,,,,,0.8145245620418837,1.6614324685043764,,,,,,
,,,,,,,,0.828602161259163,1.2278421904954557,,,,,,
,,,,,,,,0.6555604214013631,1.1982859236961874,,,,,,
,,,,,,,,0.6680551452966631,1.2143315997954551,,,,,,
,,,,,,,,0.7657976624842187,1.417020587962051,,,,,,
,,,,,,,,0.9272752724214539,1.2219945040253617,,,,,,
,,,,,,,,0.7353227691872972,1.281179419467732,,,,,,
,,,,,,,,0.5905253422992292,0.9730078776157356,,,,,,
,,,,,,,,0.6152397430216311,1.3440465393519847,,,,,,
,,,,,,,,0.6640112935892734,1.2723911088097035,,,,,,
,,,,,,,,0.855635781275084,1.214778443244241,,,,,,
,,,,,,,,0.5503763756848171,1.1290982930380171,,,,,,
,,,,,,,,0.7637420152157923,1.1356347477689568,,,,,,
,,,,,,,,0.8607652344742498,1.3881724740372174,,,,,,
,,,,,,,,0.6830089656248661,1.2612973494883166,,,,,,
,,,,,,,,0.6979584724637368,1.3645939637605897,,,,,,
,,,,,,,,0.9179481111397887,1.355921959936265,,,,,,
,,,,,,,,0.6989259647487018,1.2361592029993762,,,,,,
,,,,,,,,0.7554202776677668,1.157999450852059,,,,,,
,,,,,,,,0.7484543016853117,1.4908414289527292,,,,,,
,,,,,,,,0.8141021004960136,1.3260716433105129,,,,,,
,,,,,,,,0.8643845784524862,1.3937234810071861,,,,,,
,,,,,,,,0.8063622658150142,1.1162076175750375,,,,,,
,,,,,,,,0.7513656616083833,0.9892140304169946,,,,,,
,,,,,,,,0.649262468893814,1.3046039881944154,,,,,,
,,,,,,,,0.783151846829681,1.301038476086877,,,,,,
,,,,,,,,0.671243049643219,1.217898552866734,,,,,,
,,,,,,,,0.6945156320719895,1.2513757171534232,,,,,,
,,,,,,,,0.5858730002127459,1.2749007254854683,,,,,,
,,,,,,,,0.7143851438949511,1.243705856124845,,,,,,
,,,,,,,,0.6106960785152564,1.3050884248030612,,,,,,
,,,,,,,,0.8022739724871536,1.4292698408371132,,,,,,
,,,,,,,,0.8651162182709029,1.381180804156541,,,,,,
,,,,,,,,0.921571102431235,1.0217396233264475,,,,,,
,,,,,,,,0.49706925900308396,1.1987831751302216,,,,,,
,,,,,,,,0.6497961623455109,1.4372987095035379,,,,,,
,,,,,,,,0.5932728261066808,0.9794268801968685,,,,,,
,,,,,,,,0.6505342846725296,1.3911381086157797,,,,,,
,,,,,,,,0.6894423025108376,1.2819099603536437,,,,,,
,,,,,,,,0.8247237364784552,1.4480031380455096,,,,,,
,,,,,,,,0.8997279724376765,1.278313456239656,,,,,,
,,,,,,,,0.7079985232333479,1.2819360186614268,,,,,,
,,,,,,,,0.7478179385262702,1.0436272192749267,,,,,,
,,,,,,,,0.793295814079913,1.22788640943697,,,,,,
,,,,,,,,0.7284158680724728,1.201411131402571,,,,,,
,,,,,,,,0.9293454311702298,1.420858546465119,,,,,,
,,,,,,,,0.7241000604771958,1.1409332648250825,,,,,,
,,,,,,,,0.5247739926250801,1.287087266184285,,,,,,
,,,,,,,,0.5358237862260233,1.427829030427223,,,,,,
,,,,,,,,0.8251119881406133,1.0714702631254456,,,,,,
,,,,,,,,0.7650010860868046,1.2048992975822799,,,,,,
,,,,,,,,0.8997605680700717,1.0826290116286545,,,,,,
,,,,,,,,0.9712324246759506,0.9578483579147198,,,,,,
,,,,,,,,0.8009313965730326,1.5577170744440583,,,,,,
,,,,,,,,0.9692733888959058,1.278560263034119,,,,,,
,,,,,,,,0.7630420004745986,1.322552275288317,,,,,,
,,,,,,,,0.742340815482505,1.3160374700070254,,,,,,
,,,,,,,,0.7302441691575737,1.202401696845955,,,,,,
,,,,,,,,0.7311242917939729,1.219535245097853,,,,,,
,,,,,,,,0.6224590536331794,1.1918446950489021,,,,,,
,,,,,,,,1.3093429651549455,0.9852499560379073,,,,,,
,,,,,,,,1.4745266092963605,1.062965264271693,,,,,,
,,,,,,,,1.4247774999401976,0.9830432573718818,,,,,,
,,,,,,,,1.1695668806705757,1.0210657261705611,,,,,,
,,,,,,,,1.4307717839984857,0.9665493574315978,,,,,,
,,,,,,,,1.294649502736823,0.8964917424268206,,,,,,
,,,,,,,,1.401294547305347,0.9282815619446643,,,,,,
,,,,,,,,1.493987285456673,0.9759699681771368,,,,,,
,,,,,,,,1.3713535788008449,0.9469807811515027,,,,,,
,,,,,,,,1.366906550825772,1.0806303369678438,,,,,,
,,,,,,,,1.4759193303580416,0.8950497815923538,,,,,,
,,,,,,,,1.3416261651035222,0.9614109977732932,,,,,,
,,,,,,,,1.2131036137451632,1.0488180731764722,,,,,,
,,,,,,,,1.2952310621491256,0.9204254594789041,,,,,,
,,,,,,,,1.392022282831401,0.8623666218361481,,,,,,
,,,,,,,,1.4078476972831524,1.0818937630881282,,,,,,
,,,,,,,,1.2640751367084426,1.03128276178517,,,,,,
,,,,,,,,1.613489519453902,1.0127509225939728,,,,,,
,,,,,,,,1.2633449352649033,0.9880695517948631,,,,,,
,,,,,,,,1.3046325127056888,0.9005221977367388,,,,,,
,,,,,,,,1.2940502791182005,1.1399953237407812,,,,,,
,,,,,,,,1.205365985037616,0.9736525217313128,,,,,,
,,,,,,,,1.3399189727157657,1.0266521361776177,,,,,,
,,,,,,,,1.3588475970222753,0.8726817644431475,,,,,,
,,,,,,,,1.2409194164425312,0.9936765897584587,,,,,,
,,,,,,,,1.2504672272674466,0.8510305530622893,,,,,,
,,,,,,,,1.3185365547480186,0.9404330837874184,,,,,,
,,,,,,,,1.1672840400736977,0.960655636290296,,,,,,
,,,,,,,,1.1347626135320827,0.9454102219798091,,,,,,
,,,,,,,,1.3363415239320195,1.0764791679968888,,,,,,
,,,,,,,,1.2550721914634864,1.0516492758648037,,,,,,
,,,,,,,,1.2978162999807186,0.9405995454732201,,,,,,
,,,,,,,,1.450630867261026,0.9751277843121686,,,,,,
,,,,,,,,1.26634652456457,0.9968158198616732,,,,,,
,,,,,,,,1.3151533854693611,1.0040702058552635,,,,,,
,,,,,,,,1.3198411491286959,1.1693924023945588,,,,,,
,,,,,,,,1.3644796312303795,1.0117653896141063,,,,,,
,,,,,,,,1.540007204376575,0.9885427940514113,,,,,,
,,,,,,,,1.4042571197561535,1.0505864255709354,,,,,,
,,,,,,,,1.388709816614169,1.0943376065180808,,,,,,
,,,,,,,,1.3442592516639447,0.865570960970145,,,,,,
,,,,,,,,1.4552152626631898,1.180974142874621,,,,,,
,,,,,,,,1.2396972854462533,0.8168015999628946,,,,,,
,,,,,,,,1.25484728054872,1.027140309741529,,,,,,
,,,,,,,,1.1686612811681711,0.90916362252067,,,,,,
,,,,,,,,1.2659654028604126,0.9996339612406299,,,,,,
,,,,,,,,1.1635796136835825,1.000311864694086,,,,,,
,,,,,,,,1.2885740956770102,0.9519306407433203,,,,,,
,,,,,,,,1.1741809049108674,1.0508371252987785,,,,,,
,,,,,,,,1.3062806567732932,0.8644690682766076,,,,,,
,,,,,,,,1.196170781366982,0.8881137202011005,,,,,,
,,,,,,,,1.222107726957281,1.1334843230186524,,,,,,
,,,,,,,,1.1147887512441377,0.9736397997475645,,,,,,
,,,,,,,,1.3083890301623475,0.9902935639648329,,,,,,
,,,,,,,,1.1842738985240746,0.8884687937466579,,,,,,
,,,,,,,,1.3116644707836722,1.0572531542060437,,,,,,
,,,,,,,,1.1873862972070346,1.0148823443458976,,,,,,
,,,,,,,,1.1782954195532869,0.9931201305180724,,,,,,
,,,,,,,,1.3582037157632765,1.0279113560708875,,,,,,
,,,,,,,,1.2809739906485718,1.0210507722335014,,,,,,
,,,,,,,,0.30542819355415984,2.1884759611140523,,,,,,
,,,,,,,,0.3303905938582006,2.3814240953933346,,,,,,
,,,,,,,,0.3393856401254919,2.430998646497977,,,,,,
,,,,,,,,0.36069034738291417,2.167836134572578,,,,,,
,,,,,,,,0.3796002372858953,2.271320382231446,,,,,,
,,,,,,,,0.278224528935465,2.3382253738145033,,,,,,
,,,,,,,,0.32087760781750657,2.4887180499678028,,,,,,
,,,,,,,,0.4130994048927091,2.488845187103014,,,,,,
,,,,,,,,0.3439528193648286,2.423817773482223,,,,,,
,,,,,,,,0.3254618476330745,2.224523860905153,,,,,,
,,,,,,,,0.30028190813622546,2.361993490704639,,,,,,
,,,,,,,,0.3434079950460781,2.355098414459665,,,,,,
,,,,,,,,0.3277541048926659,2.384388836686207,,,,,,
,,,,,,,,0.4096001339119792,2.5332272619707803,,,,,,
,,,,,,,,0.3971886102415154,2.51967458137875,,,,,,
,,,,,,,,0.440946680915429,2.3281011504090654,,,,,,
,,,,,,,,0.3263122600533015,2.6656960537955996,,,,,,
,,,,,,,,0.3893048847226986,2.3910318828337123,,,,,,
,,,,,,,,0.3376753523607954,2.677021258869417,,,,,,
,,,,,,,,0.3419677194435109,2.5079248703454033,,,,,,
,,,,,,,,0.4249897636777337,2.2765140566166697,,,,,,
,,,,,,,,0.35287710555061685,2.1924823696298876,,,,,,
,,,,,,,,0.38147912726013555,2.0986854346897896,,,,,,
,,,,,,,,0.3481985858701478,2.4742779025096198,,,,,,
,,,,,,,,0.4303118358549444,2.714465829517638,,,,,,
,,,,,,,,0.44223553357141254,2.334711233585756,,,,,,
,,,,,,,,0.3092839338047012,2.523164871146175,,,,,,
,,,,,,,,0.4684637757246031,2.188218157010809,,,,,,
,,,,,,,,0.34084148757946436,2.1743796077603657,,,,,,
,,,,,,,,0.4117174558110942,2.4703204103611505,,,,,,
,,,,,,,,0.4084341523396209,2.584313643716865,,,,,,
,,,,,,,,0.39407733757026675,2.6046305594139167,,,,,,
,,,,,,,,0.4224345257785134,2.3323502826294944,,,,,,
,,,,,,,,0.43699401215103145,2.073010037775886,,,,,,
,,,,,,,,0.4356774465123525,2.337614861973104,,,,,,
,,,,,,,,0.38801874465146663,2.5503446475980525,,,,,,
,,,,,,,,0.3903827807828542,2.6439640375672364,,,,,,
,,,,,,,,0.33106144592879444,2.439883815768811,,,,,,
,,,,,,,,0.3818172747355313,2.4817291649562403,,,,,,
,,,,,,,,0.43738252814530415,2.737086885430193,,,,,,
,,,,,,,,0.30338593795232816,2.6076256990858337,,,,,,
,,,,,,,,0.4243570567341401,2.233473275947236,,,,,,
,,,,,,,,0.3490911313183863,2.2899811728820554,,,,,,
,,,,,,,,0.3463320569920808,2.374774318154467,,,,,,
,,,,,,,,0.4253566916148904,2.3487466601461486,,,,,,
,,,,,,,,0.4227135392625433,2.308995525601106,,,,,,
,,,,,,,,0.31327294721074,2.3924615791146753,,,,,,
,,,,,,,,0.38872871689797694,2.418452294267082,,,,,,
,,,,,,,,0.39770234649751024,2.328538531758115,,,,,,
,,,,,,,,0.42213967455902984,2.4012512469881724,,,,,,
,,,,,,,,0.3896975318692932,2.401959157856003,,,,,,
,,,,,,,,0.3977767098860746,2.4811991528944515,,,,,,
,,,,,,,,0.33766399229229477,2.573282081744536,,,,,,
,,,,,,,,0.32706363901359103,2.618691971056844,,,,,,
,,,,,,,,0.329469335110435,2.4010623965456257,,,,,,
,,,,,,,,0.30200252358479196,2.6814859411023515,,,,,,
,,,,,,,,0.4674222266891579,2.4796042181492237,,,,,,
,,,,,,,,0.3376194437360236,2.6358300560131567,,,,,,
,,,,,,,,0.4211435207486752,2.6369451545094087,,,,,,
